ID,Segment ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
198,251949,Exterior Street,Dead End,Dead End,SB,11/03/2019,1843,1398,1062,989,941,1137,1578,1791,2028,2474,3203,3501,3979,3899,4230,4008,3971,3917,3741,3363,3123,2697,1848,1625
213,29461,Fulton Street,Classon Avenue,Claver Place,EB,11/03/2019,136,152,138,96,78,67,60,96,113,131,158,214,220,179,214,272,246,245,266,217,190,168,152,127
213,29461,FULTON STREET,Classon Avenue,Claver Place,WB,11/03/2019,282,183,169,109,110,99,75,98,140,155,203,247,269,299,286,319,295,372,306,260,259,282,202,190
217,176284,Grand Concourse,Concourse Line,Concourse Line,NB,11/03/2019,286,179,133,129,129,84,93,98,153,198,216,307,353,379,386,444,438,392,368,333,344,289,216,176
217,176284,Grand Concourse,Concourse Line,Concourse Line,SB,11/03/2019,156,150,104,84,81,96,69,92,112,123,176,250,257,258,299,328,366,355,329,309,280,211,168,149
217,148196,Grand Concourse,East 187 Street,Connector,SB,11/03/2019,151,88,62,78,78,71,67,119,131,152,207,253,282,240,240,234,248,203,180,164,171,161,149,91
217,148195,Grand Concourse,East 187 Street,Connector,NB,11/03/2019,196,126,120,93,102,128,99,139,197,230,276,307,346,301,357,338,284,278,281,274,266,236,203,153
222,9008598,Harrod Avenue,Dead End,Dead End,NB,11/03/2019,68,46,25,29,34,36,21,35,40,88,98,101,99,100,110,88,73,89,86,87,68,61,46,45
222,9008598,Harrod Avenue,Dead End,Dead End,SB,11/03/2019,66,35,36,36,29,30,19,30,31,59,76,82,98,86,96,90,84,96,82,67,66,56,48,33
236,9009984,Jerome Avenue,East 213 Street,Jerome Avenue Line,NB,11/03/2019,148,87,56,38,44,59,104,172,182,174,222,296,315,296,332,353,309,287,260,263,186,150,120,115
236,9009984,Jerome Avenue,East 213 Street,Jerome Avenue Line,SB,11/03/2019,159,96,61,44,54,58,138,147,165,165,197,249,262,319,344,378,355,361,388,260,187,178,146,108
241,88139,Laconia Avenue,East 214 Street,East 215 Street,NB,11/03/2019,250,150,110,60,69,59,87,116,190,220,267,289,291,339,375,419,359,333,341,294,291,244,159,155
241,88139,Laconia Avenue,East 214 Street,East 215 Street,SB,11/03/2019,104,71,42,42,47,42,65,82,154,207,222,246,229,259,278,293,249,237,232,184,182,158,118,89
256,77328,Longwood Avenue,Prospect Avenue,Hewitt Place,EB,11/03/2019,46,28,27,37,33,22,17,33,45,48,82,75,112,98,99,88,102,67,77,71,69,75,47,22
256,77328,Longwood Avenue,Prospect Avenue,Hewitt Place,WB,11/03/2019,83,38,37,39,51,31,22,46,67,82,95,119,123,156,165,128,147,111,108,103,107,84,63,31
271,141740,Mosholu Parkway,Dead End,Major Deegan Expwy Et 12 Nb,SB,11/03/2019,349,164,108,88,107,109,237,351,394,498,598,630,699,765,897,889,869,927,773,619,548,381,281,274
271,176737,Mosholu Parkway,Dead End,Dead End,NB,11/03/2019,274,125,103,80,109,96,225,286,355,425,499,560,608,693,747,778,818,698,620,580,431,351,280,213
278,89614,Nereid Avenue,Hill Avenue,Monticello Avenue,EB,11/03/2019,61,28,18,13,16,12,31,45,60,117,109,136,133,118,139,160,145,132,131,96,73,63,46,30
278,89614,Nereid Avenue,Hill Avenue,Monticello Avenue,WB,11/03/2019,47,23,18,27,24,20,41,51,71,112,114,128,137,147,169,170,159,143,123,96,106,67,45,47
279,9014414,Nereid Avenue,Bronx River Shoreline,Metro North harlem Line,EB,11/03/2019,157,77,69,44,41,32,74,183,160,197,283,261,287,309,374,377,375,332,327,284,203,222,158,131
279,9014414,Nereid Avenue,Bronx River Shoreline,Metro North Harlem Line,WB,11/03/2019,155,82,80,63,59,84,114,170,221,305,315,395,380,423,441,403,443,444,344,279,244,237,176,123
302,9008830,Pelham Parkway,Dead End,Dead End,EB,11/03/2019,386,240,165,130,145,169,335,344,398,483,685,766,985,1058,1108,1148,1096,978,979,756,555,491,432,310
302,9008826,Pelham Parkway,Dead End,Dead End,WB,11/03/2019,304,156,95,67,86,116,235,368,395,507,656,723,768,735,807,841,794,697,591,607,496,377,290,258
302,9003698,Pelham Parkway North,Dead End,Dead End,WB,11/03/2019,34,29,20,13,12,19,26,33,43,60,111,101,103,101,127,113,105,94,97,75,65,39,52,24
302,87638,Pelham Parkway South,Wallace Avenue,Barnes Avenue,EB,11/03/2019,209,180,133,93,122,86,107,137,197,255,290,318,368,441,430,463,445,404,408,409,312,264,202,220
303,194263,Pelham Parkway,Boston Road,White Plains Road,EB,11/03/2019,491,358,265,194,170,215,318,411,441,474,537,619,821,865,940,925,1049,1054,1031,924,634,497,458,381
303,193983,Pelham Parkway,Boston Road,White Plains Road,WB,11/03/2019,408,204,146,112,139,144,290,418,490,625,832,881,990,964,966,1035,982,868,796,726,649,506,362,330
303,178366,Pelham Parkway North,Dead End,White Plains Road,WB,11/03/2019,1,1,4,1,1,0,2,2,2,8,6,7,2,10,17,11,10,5,12,10,8,4,2,0
303,194327,Pelham Parkway South,Bolton Street,White Plains Road,EB,11/03/2019,280,160,123,128,126,95,118,151,228,253,292,359,355,429,411,404,395,385,393,403,320,267,232,198
304,93887,Pennyfield Avenue,Mullen Place,Harding Avenue,NB,11/03/2019,69,27,22,18,12,28,55,91,117,144,153,162,126,142,181,275,175,135,143,155,115,67,75,49
304,93887,Pennyfield Avenue,Mullen Place,Harding Avenue,SB,11/03/2019,71,42,26,26,10,26,204,162,85,119,145,183,186,202,195,149,160,166,191,195,149,136,106,68
305,89600,Pitman Avenue,Wilder Avenue,Murdock Avenue,EB,11/03/2019,97,73,44,42,38,23,49,67,114,155,195,239,213,224,232,233,232,219,188,183,165,123,80,87
305,89600,Pitman Avenue,Wilder Avenue,Murdock Avenue,WB,11/03/2019,99,50,37,33,41,29,39,49,74,151,150,186,210,212,245,252,227,210,208,226,193,155,120,71
307,179513,Randall Avenue,Dead End,Cross Bronx Expressway,NB,11/03/2019,609,470,257,202,270,431,797,1345,1817,2261,2483,2527,2340,2231,2222,2312,2230,2283,2360,1847,1507,1352,862,806
307,179513,Randall Avenue,Dead End,Cross Bronx Expressway,SB,11/03/2019,812,466,389,302,241,263,378,640,1007,1443,1799,2418,2669,2709,2688,2712,2822,2970,2777,2468,2086,1829,1447,1121
316,109429,Roosevelt Avenue,57 Street,58 Street,EB,11/03/2019,330,273,256,226,229,210,170,176,241,347,360,496,458,532,481,497,532,492,499,474,388,356,335,331
316,109429,Roosevelt Avenue,57 Street,58 Street,WB,11/03/2019,293,207,237,195,215,202,226,269,311,411,402,382,422,421,398,394,411,415,402,396,351,285,232,234
322,146666,Southern Boulevard,Dead End,East Fordham Road,NB,11/03/2019,183,94,77,68,68,61,93,130,136,180,238,296,356,336,393,343,349,308,297,257,186,171,142,134
322,154724,Southern Boulevard,East Fordham Road,Dead End,SB,11/03/2019,241,138,115,80,94,91,137,209,306,437,513,553,573,627,674,819,967,751,639,479,364,319,231,189
328,9001821,St Anns Avenue,Dead End,East 156 Street,NB,11/03/2019,141,66,59,67,53,41,56,50,98,123,135,176,171,216,214,237,200,237,222,172,158,116,103,90
328,9001821,St Anns Avenue,Dead End,East 156 Street,SB,11/03/2019,75,26,38,28,29,27,32,56,60,93,82,82,125,113,103,101,123,95,98,101,89,69,59,47
333,178549,Stillwell Avenue,Rhinelander Avenue,Pelham Parkway South,NB,11/03/2019,94,51,24,18,28,36,77,122,151,165,232,247,294,255,210,276,255,204,187,210,116,112,74,83
333,178549,Stillwell Avenue,Rhinelander Avenue,Pelham Parkway South,SB,11/03/2019,24,21,17,3,3,24,22,38,41,38,44,45,62,59,39,55,40,45,43,34,31,35,30,29
344,88862,Van Cortlandt Park East,East 240 Street,East 241 Street,NB,11/03/2019,37,29,18,10,13,18,33,49,78,79,123,125,106,109,105,112,126,99,108,88,71,68,38,28
344,88862,Van Cortlandt Park East,East 240 Street,East 241 Street,SB,11/03/2019,50,27,23,18,21,35,65,61,113,100,142,168,172,173,170,183,188,161,154,132,105,82,60,43
352,113476,Webster Avenue,Clay Avenue,East Mt Eden Avenue,NB,11/03/2019,342,239,209,182,180,168,196,224,323,363,440,477,508,601,628,657,547,574,600,584,475,464,350,264
352,113476,Webster Avenue,Clay Avenue,East Mt Eden Avenue,SB,11/03/2019,401,366,286,264,261,182,222,249,272,406,468,500,486,462,509,496,526,513,550,555,499,423,325,350
353,176295,Webster Avenue,East 189 Street,East Fordham Road,NB,11/03/2019,370,289,254,247,225,159,175,237,328,362,526,487,569,568,500,466,575,542,543,530,500,439,343,327
353,176295,Webster Avenue,East 189 Street,East Fordham Road,SB,11/03/2019,235,184,169,138,157,111,128,145,206,271,270,353,343,353,358,363,373,362,379,338,328,275,242,183
354,107183,Mosholu Parkway,Grand Concourse,Bike Path,NB,11/03/2019,237,121,92,68,58,65,155,200,271,367,454,479,522,566,630,658,618,547,458,389,355,253,206,132
354,107183,Mosholu Parkway,Grand Concourse,Bike Path,SB,11/03/2019,294,135,97,83,96,79,126,209,287,403,476,530,610,646,680,753,734,767,698,538,401,332,230,204
364,89398,White Plains Road,St Ouen Street,Penfield Street,NB,11/03/2019,198,143,133,99,73,56,72,110,172,210,232,251,255,268,294,274,254,257,298,226,176,127,114,109
364,89398,White Plains Road,St Ouen Street,Penfield Street,SB,11/03/2019,107,85,92,164,159,98,106,156,244,259,283,330,306,389,370,360,325,354,311,213,194,203,167,147
90,152665,ATLANTIC AVENUE,Classon Avenue,Franklin Avenue Shuttle Line,WB,11/04/2019,479,298,189,165,179,335,927,1573,1593,1651,1464,1130,1026,1050,1018,1099,1144,1166,1233,1209,1084,811,713,608
104,108866,Bainbridge Avenue,East 213 Street,Jerome Avenue,NB,11/04/2019,9,5,6,3,8,19,33,37,26,30,19,19,22,21,20,40,67,83,66,43,29,21,13,19
104,108866,Bainbrige Avenue,East 213 Street,Jerome Avenue,SB,11/04/2019,41,14,19,7,19,68,240,252,241,218,155,129,155,157,173,161,158,181,213,87,79,75,61,57
109,88826,Baychester Avenue,Tilotson Avenue,Dyre Avenue Line,NB,11/04/2019,183,140,75,60,92,189,505,704,699,569,514,488,472,420,448,530,780,557,427,295,300,272,183,123
109,88826,Baychester Avenue,Tilotson Avenue,Dyre Avenue Line,SB,11/04/2019,100,66,55,67,113,227,439,701,694,447,412,407,434,511,522,606,673,695,693,402,350,270,193,152
120,88298,Boston Road,Fish Avenue,Seymour Avenue,EB,11/04/2019,117,75,52,68,67,127,270,492,582,466,431,515,558,561,559,646,609,566,482,548,394,302,226,202
120,88298,Boston Road,Fish Avenue,Seymour Avenue,WB,11/04/2019,108,70,50,64,57,124,453,705,679,493,526,583,549,576,582,654,771,723,691,639,393,294,236,187
121,146329,Boston Road,Connector,Connector,WB,11/04/2019,92,42,40,31,80,224,493,845,759,681,578,723,722,737,800,813,891,887,1021,728,448,318,221,212
121,146328,Boston Road,Connector,Connector,EB,11/04/2019,67,50,31,35,85,229,433,513,586,600,594,662,709,686,708,814,856,823,840,592,335,236,185,140
125,81165,Broadway,West 259 Street,West 260 Street,NB,11/04/2019,148,108,74,77,80,165,317,495,549,443,394,411,399,379,464,583,630,655,694,568,476,376,303,229
125,81165,Broadway,West 259 Street,West 260 Street,SB,11/04/2019,119,89,66,75,120,303,634,973,789,556,530,489,471,454,562,637,642,591,559,466,397,309,245,233
133,134084,Broadway,Dead End,Dead End,SB,11/04/2019,69,51,54,49,79,140,418,748,650,426,326,324,397,394,432,514,551,544,455,378,271,209,157,113
133,134083,Broadway,Van Cortlandt Park South,Dead End,NB,11/04/2019,132,81,63,63,68,197,352,623,770,584,536,581,549,605,699,737,757,841,769,569,403,338,249,188
133,255657,Broadway,Broadway/ 7 Avenue Line,Broadway/ 7 Avenue Line,SB,11/04/2019,45,38,18,21,19,33,86,190,208,156,137,163,169,182,186,199,211,228,154,176,129,103,67,57
137,88880,Bronx Boulevard,Bronx River Greenway,Dead End,NB,11/04/2019,75,45,29,30,45,63,146,404,401,313,245,224,228,236,354,411,355,410,343,329,225,172,143,135
138,87447,Bronx Park East,Maran Place,Lydig Avenue,NB,11/04/2019,126,84,46,51,85,187,423,642,603,591,480,568,592,600,707,693,557,604,532,486,393,327,288,215
138,87447,Bronx Park East,Maran Place,Lydig Avenue,SB,11/04/2019,207,130,79,48,99,274,830,883,843,813,699,761,692,797,985,917,923,849,880,876,667,559,387,298
139,88020,Bronxwood Avenue,East 214 Street,East 215 Street,NB,11/04/2019,54,40,20,11,17,30,107,238,233,165,147,185,160,203,223,261,259,264,263,225,193,139,107,53
139,88020,Bronxwood Avenue,East 214 Street,East 215 Street,SB,11/04/2019,69,41,35,18,25,63,196,343,317,229,239,211,217,293,359,337,350,376,270,266,195,129,129,96
140,29843,BROOKLYN AVENUE,St Johns Place,Lincoln Place,SB,11/04/2019,151,110,52,44,36,36,58,179,320,354,278,339,357,397,353,370,259,230,260,371,308,324,282,220
142,9003959,Burke Avenue,Yates Avenue,Dead End,EB,11/04/2019,30,27,14,13,17,42,61,99,173,163,136,140,153,172,187,173,207,171,164,156,76,88,76,47
142,9003959,Burke Avenue,Yates Avenue,Dead End,WB,11/04/2019,54,43,24,22,17,36,88,174,211,173,151,157,151,191,210,222,282,249,224,199,119,88,76,67
144,9002975,Calhoun Avenue,Dead End,Dead End,NB,11/04/2019,7,3,0,4,5,2,9,15,22,11,21,18,29,26,27,38,14,32,24,28,18,15,11,6
144,9002975,Calhoun Avenue,Dead End,Dead End,SB,11/04/2019,29,12,9,8,8,22,44,24,43,33,61,30,55,49,37,51,35,73,70,43,44,42,40,32
171,95712,Conner Street,Hollers Avenue,Boston Road,NB,11/04/2019,129,82,69,77,169,394,713,620,631,650,670,703,783,807,863,836,920,883,799,710,519,345,283,241
171,95712,Conner Street,Hollers Avenue,Boston Road,SB,11/04/2019,146,108,76,66,118,351,532,1001,917,746,779,791,821,869,902,984,978,797,973,789,579,454,320,299
182,188574,East 133 Street,Bruckner Boulevard,Bruckner Boulevard,EB,11/04/2019,126,89,118,112,146,238,420,439,344,368,337,344,409,412,435,477,725,652,408,291,244,215,175,180
184,174149,East 161 Street,Connector,Dead end,EB,11/04/2019,108,46,48,35,54,108,144,57,59,63,29,30,28,33,32,54,36,50,56,64,159,199,150,128
184,174149,East 161 Street,Connector,Dead end,WB,11/04/2019,152,86,74,57,105,145,336,430,284,184,185,223,237,279,309,402,543,512,416,336,276,226,170,201
184,147472,East 161 Street,Grand Concourse,Dead End,WB,11/04/2019,97,61,54,56,54,116,200,290,295,257,246,263,261,281,322,309,325,387,323,292,238,192,150,118
184,147471,East 161 Street,Grand Concourse,Dead End,EB,11/04/2019,110,62,45,38,49,74,186,454,329,340,279,309,306,354,442,325,346,385,405,363,241,207,172,116
185,77424,East 163 Street,Rogers Place,Intervale Avenue,EB,11/04/2019,130,74,56,73,105,179,244,317,360,325,308,296,372,391,371,353,358,343,344,314,285,222,176,139
185,77424,East 163 Street,Rogers Place,Intervale Avenue,WB,11/04/2019,119,89,55,58,65,144,337,402,443,403,321,374,321,427,418,389,369,396,380,375,286,220,180,171
186,174289,East 167 Street,Dead End,Dead End,EB,11/04/2019,62,32,36,26,41,60,141,281,263,209,174,198,191,199,229,239,248,241,193,163,140,130,82,64
186,174289,East 167 Street,Dead End,Dead End,WB,11/04/2019,81,48,43,39,42,83,143,222,236,214,220,205,202,249,280,291,307,307,277,173,129,132,88,62
187,116598,East 222 Street,Wickham Avenue,Bruner Avenue,EB,11/04/2019,89,45,37,47,76,167,264,434,385,318,289,310,293,313,391,417,408,407,400,288,257,190,157,132
187,116598,East 222 Street,Wickham Avenue,Bruner Avenue,WB,11/04/2019,107,56,28,20,48,83,219,433,440,318,291,337,335,385,434,498,531,588,521,435,286,222,170,160
188,89274,East 241 Street,Bronx Boulevard,Carpenter Avenue,EB,11/04/2019,95,40,29,30,46,103,256,486,462,365,260,255,292,272,338,402,486,437,409,330,246,172,158,164
188,89274,East 241 Street,Bronx Boulevard,Carpenter Avenue,WB,11/04/2019,124,65,58,62,87,235,348,214,260,327,310,369,342,421,362,267,335,347,296,290,289,304,234,222
190,116587,East Gun Hill Road,Givan Avenue,Pearsall Avenue,EB,11/04/2019,107,57,42,34,46,104,206,417,365,349,312,377,372,404,387,471,611,526,491,367,283,197,165,138
190,116587,East Gun Hill Road,Givan Avenue,Pearsall Avenue,WB,11/04/2019,123,58,46,30,71,148,399,428,445,414,410,399,416,482,504,543,533,637,501,379,336,226,228,210
191,178395,East Gun Hill Road,Bronx River Parkway,Dead End,EB,11/04/2019,311,142,122,104,129,261,549,710,691,697,796,781,792,797,795,872,964,902,981,732,690,584,464,500
191,178395,East Gun Hill Road,Bronx River Parkway,Dead End,WB,11/04/2019,430,249,204,198,336,680,1191,1360,1375,1317,1147,1215,1158,1316,1423,1380,1173,1130,1138,1080,933,790,725,632
192,78404,East Tremont Avenue,Anthony Avenue,Dead end,EB,11/04/2019,139,103,64,58,84,127,257,458,531,449,392,386,406,390,419,448,474,552,466,330,298,286,174,149
192,78404,East Tremont Avenue,Anthony Avenue,Dead End,WB,11/04/2019,167,152,117,78,119,138,369,525,636,566,547,611,644,645,626,650,574,675,645,571,441,312,280,286
193,93653,East Tremont Avenue,Harding Avenue,Silver Beach Place,NB,11/04/2019,98,7,11,1,3,9,31,140,41,36,29,40,34,68,54,62,57,71,37,35,30,24,11,7
193,93653,East Tremont Avenue,Harding Avenue,Silver Beach Place,SB,11/04/2019,19,7,0,4,3,4,15,79,32,22,27,40,46,57,34,60,62,61,52,56,31,31,17,11
198,251949,Exterior Street,Dead End,Dead End,NB,11/04/2019,1771,1063,773,650,963,1469,2882,3767,3513,3175,2721,2526,2828,2532,2728,4247,3724,3817,3409,3341,3213,2925,2647,2040
198,251949,Exterior Street,Dead End,Dead End,SB,11/04/2019,989,776,568,661,1299,2734,3323,3139,3001,2961,2319,2648,3104,3124,3413,3537,3317,3421,2914,2847,2355,2030,1793,1379
213,29461,Fulton Street,Classon Avenue,Claver Place,EB,11/04/2019,96,71,45,35,33,50,155,366,467,428,426,279,271,270,275,303,289,311,310,279,243,190,177,154
213,29461,FULTON STREET,Classon Avenue,Claver Place,WB,11/04/2019,172,127,74,45,37,44,65,131,257,285,298,302,254,298,323,316,352,405,386,352,294,253,203,218
217,176284,Grand Concourse,Concourse Line,Concourse Line,NB,11/04/2019,126,78,58,52,68,76,148,357,406,358,359,460,449,461,572,779,888,946,804,510,314,272,193,146
217,176284,Grand Concourse,Concourse Line,Concourse Line,SB,11/04/2019,132,74,55,46,35,63,115,661,948,813,642,456,344,357,402,439,511,484,475,383,291,198,164,118
217,148196,Grand Concourse,East 187 Street,Connector,SB,11/04/2019,70,47,49,29,44,64,181,337,300,294,300,312,275,248,277,297,289,272,220,252,170,140,132,129
217,148195,Grand Concourse,East 187 Street,Connector,NB,11/04/2019,114,90,74,52,89,109,198,299,419,386,380,405,419,387,372,346,377,409,405,315,330,246,199,173
222,9008598,Harrod Avenue,Dead End,Dead End,NB,11/04/2019,25,21,10,12,24,41,89,113,107,76,55,76,68,81,111,122,105,117,96,83,76,59,54,34
222,9008598,Harrod Avenue,Dead End,Dead End,SB,11/04/2019,35,18,14,18,23,30,66,100,105,85,61,79,76,73,119,99,124,123,123,114,94,62,61,42
236,9009984,Jerome Avenue,East 213 Street,Jerome Avenue Line,NB,11/04/2019,84,45,45,29,41,111,229,315,366,309,307,283,314,307,378,417,392,396,315,275,273,189,166,144
236,9009984,Jerome Avenue,East 213 Street,Jerome Avenue Line,SB,11/04/2019,88,51,37,31,47,159,794,942,859,544,322,291,320,307,406,459,511,683,670,392,258,172,156,114
241,88139,Laconia Avenue,East 214 Street,East 215 Street,NB,11/04/2019,94,75,34,27,40,109,275,485,415,309,299,301,282,306,398,428,434,493,391,348,304,227,143,150
241,88139,Laconia Avenue,East 214 Street,East 215 Street,SB,11/04/2019,60,44,26,23,39,81,227,325,287,223,176,218,188,236,271,293,295,331,267,241,180,120,109,89
256,77328,Longwood Avenue,Prospect Avenue,Hewitt Place,EB,11/04/2019,27,18,15,18,29,40,97,142,132,116,89,64,85,88,116,86,109,94,82,102,74,71,41,39
256,77328,Longwood Avenue,Prospect Avenue,Hewitt Place,WB,11/04/2019,43,20,22,12,23,43,136,211,216,212,147,129,182,161,218,131,247,237,128,132,87,72,48,48
271,141740,Mosholu Parkway,Dead End,Major Deegan Expwy Et 12 Nb,SB,11/04/2019,116,73,42,44,106,310,1189,1306,1376,995,776,708,691,708,831,1000,1006,1123,878,657,438,395,296,269
271,176737,Mosholu Parkway,Dead End,Dead End,NB,11/04/2019,123,70,52,39,81,243,656,905,814,613,625,687,775,814,1089,1388,1589,1654,1355,1011,685,466,346,232
278,89614,Nereid Avenue,Hill Avenue,Monticello Avenue,EB,11/04/2019,36,15,10,11,13,27,84,157,180,91,94,98,103,123,120,137,165,176,154,115,101,84,49,53
278,89614,Nereid Avenue,Hill Avenue,Monticello Avenue,WB,11/04/2019,33,13,12,13,18,38,127,222,200,100,81,89,90,136,159,167,227,209,183,145,120,84,62,46
279,9014414,Nereid Avenue,Bronx River Shoreline,Metro North harlem Line,EB,11/04/2019,73,46,26,28,42,98,314,661,650,442,385,346,361,386,486,579,705,748,741,378,275,199,137,138
279,9014414,Nereid Avenue,Bronx River Shoreline,Metro North Harlem Line,WB,11/04/2019,82,40,38,38,60,183,440,806,748,524,423,428,486,502,617,732,764,842,597,426,313,289,212,162
302,9008830,Pelham Parkway,Dead End,Dead End,EB,11/04/2019,189,131,75,76,142,399,860,1130,1258,1203,915,1073,1025,1154,1075,1129,1080,876,994,816,638,574,410,305
302,9008826,Pelham Parkway,Dead End,Dead End,WB,11/04/2019,128,75,53,42,87,275,765,621,679,750,704,670,735,790,779,786,822,781,885,687,549,439,343,322
302,9003698,Pelham Parkway North,Dead End,Dead End,WB,11/04/2019,19,20,16,11,13,42,149,133,112,90,62,90,72,81,130,172,197,168,128,85,104,62,44,26
302,87638,Pelham Parkway South,Wallace Avenue,Barnes Avenue,EB,11/04/2019,116,70,69,39,71,114,269,371,493,525,450,443,501,488,534,570,404,460,425,431,325,274,196,197
303,194263,Pelham Parkway,Boston Road,White Plains Road,EB,11/04/2019,234,116,72,72,108,399,690,995,1189,1028,863,900,981,1019,978,993,1073,1127,1251,1378,1151,1037,798,614
